name,url,slots,slot_raw,slot_count,classes,class_count,usable_by_all_classes,races_raw,ac,hp,mana,endurance,str,sta,agi,dex,wis,int,cha,sv_fire,sv_cold,sv_magic,sv_poison,sv_disease,sv_void,damage,attack_delay,ratio,skill,range,effect,casting_time,charges,focus_effect,weight,size,flags,era,merchant_value,player_crafted,is_equippable,drop_zones,drop_zone_count,categories,wiki_page_parsed
Essence of a Vampire,https://eqlwiki.com/Essence_of_a_Vampire,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,MAGIC ITEM|LORE ITEM|NO DROP,,,False,False,Plane of Hate,1,Inventory Items|Plane of Hate|Quest Items,True
Etched Chitin Shield,https://eqlwiki.com/Etched_Chitin_Shield,Secondary,SECONDARY,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Shaman,7,False,ALL,11,10,,,,,,,,,,7,,,2,,,,,,,,Rune I,0.5,2,,9.8,LARGE,MAGIC ITEM|LORE ITEM|NO DROP,Classic Era,,False,True,The Warrens,1,Cleric Equipment|Druid Equipment|Paladin Equipment|Ranger Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Secondary|The Warrens,True
Etched Iron Boots,https://eqlwiki.com/Etched_Iron_Boots,Feet,FEET,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,9,,,,,,,,,,,,,1,,,,,,,,,,,,,8.1,MEDIUM,,Classic Era,,False,True,Stonebrunt Mountains,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Feet|Stonebrunt Mountains,True
Etched Iron Bracers,https://eqlwiki.com/Etched_Iron_Bracers,Wrist,WRIST,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,8,,,,,,,,,,,,,1,,,,,,,,,,,,,5.0,SMALL,,Classic Era,,False,True,Stonebrunt Mountains,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Wrist|Stonebrunt Mountains,True
Etched Iron Breastplate,https://eqlwiki.com/Etched_Iron_Breastplate,Chest,CHEST,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,18,,,,,,,,,,,,,3,,,,,,,,,,,,,12.5,LARGE,,Classic Era,,False,True,Stonebrunt Mountains,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Chest|Stonebrunt Mountains,True
Etched Iron Collar,https://eqlwiki.com/Etched_Iron_Collar,Neck,NECK,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,7,,,,,,,,,,,,,1,,,,,,,,,,,,,5.0,SMALL,,Classic Era,,False,True,Stonebrunt Mountains,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Neck|Stonebrunt Mountains,True
Etched Iron Gauntlets,https://eqlwiki.com/Etched_Iron_Gauntlets,Hands,HANDS,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,10,,,,,,,,,,,,,1,,,,,,,,,,,,,6.2,SMALL,,Classic Era,,False,True,Stonebrunt Mountains,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Hands|Stonebrunt Mountains,True
Etched Iron Girdle,https://eqlwiki.com/Etched_Iron_Girdle,Waist,WAIST,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,8,,,,,,,,,,,,,1,,,,,,,,,,,,,5.0,SMALL,,Classic Era,,False,True,Stonebrunt Mountains,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Waist|Stonebrunt Mountains,True
Etched Iron Greaves,https://eqlwiki.com/Etched_Iron_Greaves,Legs,LEGS,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,11,,,,,,,,,,,,,2,,,,,,,,,,,,,9.4,LARGE,,Classic Era,,False,True,Stonebrunt Mountains,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Legs|Stonebrunt Mountains,True
Etched Iron Helm,https://eqlwiki.com/Etched_Iron_Helm,Head,HEAD,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,11,,,,,,,,,,,,,2,,,,,,,,,,,,Enhancement Haste I,7.5,SMALL,,Classic Era,,False,True,Stonebrunt Mountains,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Head|Focus Items|Enhancement Haste I|Stonebrunt Mountains,True
Etched Iron Mask,https://eqlwiki.com/Etched_Iron_Mask,Face,FACE,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,6,,,,,,,,,,,,,1,,,,,,,,,,,,,1.9,SMALL,,Classic Era,,False,True,Stonebrunt Mountains,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Face|Stonebrunt Mountains,True
Etched Iron Pauldron,https://eqlwiki.com/Etched_Iron_Pauldron,Shoulders,SHOULDERS,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,9,,,,,,,,,,,,,1,,,,,,,,,,,,,5.6,SMALL,,Classic Era,,False,True,Stonebrunt Mountains,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Shoulders|Stonebrunt Mountains,True
Etched Iron Vambraces,https://eqlwiki.com/Etched_Iron_Vambraces,Arms,ARMS,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,9,,,,,,,,,,,,,2,,,,,,,,,,,,,8.1,SMALL,,Classic Era,,False,True,Stonebrunt Mountains,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Arms|Stonebrunt Mountains,True
Etched Ivory Charm,https://eqlwiki.com/Etched_Ivory_Charm,Neck,NECK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,5,,,,2,,,,2,2,,,,,,,,,,,,,,,,,0.5,SMALL,MAGIC ITEM|LORE ITEM,Classic Era,2pp,False,True,Permafrost,1,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Neck|Permafrost,True
Etched Rune,https://eqlwiki.com/Etched_Rune,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,MAGIC ITEM|LORE ITEM|NO TRADE,Velious Era,,False,False,,0,Inventory Items|Tradeskill Ingredient|Quest Items,True
Etched Rune Pattern,https://eqlwiki.com/Etched_Rune_Pattern,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,LORE ITEM,Velious Era,,False,False,,0,Inventory Items|Tradeskill Ingredient|Quest Items,True
Etched Signet,https://eqlwiki.com/Etched_Signet,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,TINY,,,,False,False,,0,Inventory Items,True
Etched Steel Baton,https://eqlwiki.com/Etched_Steel_Baton,Primary|Secondary,PRIMARY SECONDARY,2,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,5,,,,,,,,,,,,10,,10,,,14,28,0.5,1H Blunt,,,,,,3.0,SMALL,MAGIC ITEM,Chardok Revamp Era,,False,True,Chardok,1,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shadow Knight Equipment|Shaman Equipment|Warrior Equipment|Wizard Equipment|Primary|Secondary|1H Blunt|Chardok,True
Etched Velium Battle Axe,https://eqlwiki.com/Etched_Velium_Battle_Axe,Primary,PRIMARY,1,Warrior|Paladin|Ranger|Shadow Knight,4,False,ALL,,,,,,,,,,,,,,,,,,30,38,0.7895,2H Slashing,,,,,,6.3,LARGE,MAGIC ITEM|LORE ITEM,Velious Era,,False,True,,0,Paladin Equipment|Ranger Equipment|Shadow Knight Equipment|Warrior Equipment|Primary|2H Slashing,True
Etched Velium Battlehammer,https://eqlwiki.com/Etched_Velium_Battlehammer,Primary|Secondary,PRIMARY SECONDARY,2,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,11,20,0.55,1H Blunt,,,,,,3.5,LARGE,MAGIC ITEM|LORE ITEM,Velious Era,,False,True,Dragon Necropolis,1,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Primary|Secondary|1H Blunt|Dragon Necropolis,True
Etched Velium Brawl Stick,https://eqlwiki.com/Etched_Velium_Brawl_Stick,Primary,PRIMARY,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,32,38,0.8421,2H Blunt,,,,,,3.6,MEDIUM,MAGIC ITEM|LORE ITEM,Velious Era,,False,True,,0,Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Primary|2H Blunt,True
Etched Velium War Lance,https://eqlwiki.com/Etched_Velium_War_Lance,Primary,PRIMARY,1,Warrior|Paladin|Shadow Knight,3,False,ALL,,,,,,,,,,,,,,,,,,30,35,0.8571,2H Piercing,,,,,,6.5,LARGE,MAGIC ITEM|LORE ITEM,Velious Era,,False,True,Dragon Necropolis,1,Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Primary|Piercing|2H Piercing|Dragon Necropolis,True
Etched Velium Warsword,https://eqlwiki.com/Etched_Velium_Warsword,Primary|Secondary,PRIMARY SECONDARY,2,Warrior|Paladin|Ranger|Shadow Knight|Bard|Rogue,6,False,ALL,,,,,,,,,,,,,,,,,,10,22,0.4545,1H Slashing,,,,,,2.5,MEDIUM,MAGIC ITEM|LORE ITEM,Velious Era,,False,True,Dragon Necropolis,1,Bard Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shadow Knight Equipment|Warrior Equipment|Primary|Secondary|1H Slashing|Dragon Necropolis,True
Ethereal Amber,https://eqlwiki.com/Ethereal_Amber,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,LARGE,LORE ITEM,Sky Era,,False,False,Plane of Sky,1,Inventory Items|Plane of Sky|Quest Items,True
Ethereal Amethyst,https://eqlwiki.com/Ethereal_Amethyst,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,MEDIUM,LORE ITEM,Sky Era,,False,False,Plane of Sky,1,Inventory Items|Plane of Sky|Quest Items,True
Ethereal Bladed Naginata,https://eqlwiki.com/Ethereal_Bladed_Naginata,Primary,PRIMARY,1,Warrior|Paladin|Ranger|Shadow Knight,4,False,ALL,15,50,,,5,,15,10,,,,11,11,11,,,,37,40,0.925,2H Slashing,,Garzicor's Vengeance,Instant,,,10.3,LARGE,MAGIC ITEM|LORE ITEM|NO DROP,Velious Era,,True,True,,0,Paladin Equipment|Ranger Equipment|Shadow Knight Equipment|Warrior Equipment|Primary|2H Slashing|Player Crafted|Quest Items,True
Ethereal Emerald,https://eqlwiki.com/Ethereal_Emerald,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,SMALL,LORE ITEM|NO DROP,Sky Era,,False,False,Plane of Sky,1,Inventory Items|Plane of Sky|Quest Items,True
Ethereal Mist Boots,https://eqlwiki.com/Ethereal_Mist_Boots,Feet,FEET,1,Cleric,1,False,ALL,15,,,,,,5,,,5,,,7,,,,,,,,,,,,,,4.9,MEDIUM,MAGIC ITEM|NO DROP,,,False,True,Plane of Fear|Plane of Hate,2,Cleric Equipment|Feet|Plane of Fear|Plane of Hate|Fashion: Plate|Fashion: Plum,True
Ethereal Mist Bracers,https://eqlwiki.com/Ethereal_Mist_Bracers,Wrist,WRIST,1,Cleric,1,False,ALL,9,,20,,,,,9,,,9,,,,,,,,,,,,,,,,3.0,SMALL,MAGIC ITEM|NO DROP,,,False,True,Plane of Hate,1,Cleric Equipment|Wrist|Plane of Hate|Fashion: Plate|Fashion: Plum,True
Ethereal Mist Chestplate,https://eqlwiki.com/Ethereal_Mist_Chestplate,Chest,CHEST,1,Cleric,1,False,ALL,28,25,25,,,15,,,15,,,,,,,,,,,,,,,,,,7.5,LARGE,MAGIC ITEM|NO DROP,Hate Era,,False,True,Plane of Hate,1,Cleric Equipment|Chest|Plane of Hate|Fashion: Plate|Fashion: Plum,True
Ethereal Mist Gauntlets,https://eqlwiki.com/Ethereal_Mist_Gauntlets,Hands,HANDS,1,Cleric,1,False,ALL,12,,,,,,,5,,5,,7,,,,,,,,,,,,,,,3.8,SMALL,MAGIC ITEM|NO DROP,,,False,True,Plane of Hate,1,Cleric Equipment|Hands|Plane of Hate|Fashion: Plate|Fashion: Plum,True
Ethereal Mist Greaves,https://eqlwiki.com/Ethereal_Mist_Greaves,Legs,LEGS,1,Cleric,1,False,ALL,15,,,,5,,5,,9,,,,,,7,,,,,,,,,,,,5.6,LARGE,MAGIC ITEM|NO DROP,,,False,True,Plane of Hate,1,Cleric Equipment|Legs|Plane of Hate|Fashion: Plate|Fashion: Plum,True
Ethereal Mist Helm,https://eqlwiki.com/Ethereal_Mist_Helm,Head,HEAD,1,Cleric,1,False,ALL,16,,,,5,,,,5,,,,,,,13,,,,,,,,,,,4.5,SMALL,MAGIC ITEM|NO DROP,,,False,True,Plane of Fear|Plane of Hate,2,Cleric Equipment|Head|Plane of Fear|Plane of Hate|Fashion: Plate|Fashion: Plum,True
Ethereal Mist Vambraces,https://eqlwiki.com/Ethereal_Mist_Vambraces,Arms,ARMS,1,Cleric,1,False,ALL,15,,,,9,,,,,,,,,7,,,,,,,,,,,,,4.9,SMALL,MAGIC ITEM|NO DROP,,,False,True,Plane of Hate,1,Cleric Equipment|Arms|Plane of Hate|Fashion: Plate|Fashion: Plum,True
Ethereal Opal,https://eqlwiki.com/Ethereal_Opal,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MEDIUM,LORE ITEM,Sky Era,,False,False,Plane of Sky,1,Inventory Items|Plane of Sky|Quest Items,True
Ethereal Ruby,https://eqlwiki.com/Ethereal_Ruby,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,MEDIUM,LORE ITEM|NO DROP,Sky Era,,False,False,Plane of Sky,1,Inventory Items|Plane of Sky|Quest Items,True
Ethereal Sapphire,https://eqlwiki.com/Ethereal_Sapphire,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SMALL,LORE ITEM,Sky Era,,False,False,Plane of Sky,1,Inventory Items|Plane of Sky|Quest Items,True
Ethereal Suspension,https://eqlwiki.com/Ethereal_Suspension,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Ethereal Topaz,https://eqlwiki.com/Ethereal_Topaz,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,MEDIUM,LORE ITEM,Sky Era,,False,False,Plane of Sky,1,Inventory Items|Plane of Sky|Quest Items,True
Ethira's Poison Antidote,https://eqlwiki.com/Ethira's_Poison_Antidote,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Counteract Poison,2.0,1,,0.4,SMALL,,,,True,False,,0,Inventory Items|Player Crafted,True
Eucalyptus Leaf,https://eqlwiki.com/Eucalyptus_Leaf,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SMALL,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Evensong,https://eqlwiki.com/Evensong,Range|Primary|Secondary,RANGE PRIMARY SECONDARY,3,Bard,1,False,ALL,,,,,,,,,,,,,,,,,,11,25,0.44,1H Blunt,50,,,,,3.0,MEDIUM,MAGIC ITEM|LORE ITEM|NO DROP,,,False,True,Plane of Hate,1,Bard Equipment|Primary|Secondary|Range|1H Blunt|Plane of Hate,True
Everburn Candle,https://eqlwiki.com/Everburn_Candle,Secondary,SECONDARY,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,5,,5,,,,,,,,,,,,0.5,SMALL,MAGIC ITEM|LORE ITEM|NO DROP,Classic Era,,False,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Secondary|Light source|Quest Items,True
Evergreen Extract,https://eqlwiki.com/Evergreen_Extract,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SMALL,,Classic Era,,True,False,,0,Inventory Items|Player Crafted|Tradeskill Ingredient,True
Evergreen Ivy Ringband,https://eqlwiki.com/Evergreen_Ivy_Ringband,Neck,NECK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,3,,,,,1,,,,,,,,,,,,,,,,,,,,,0.5,SMALL,MAGIC ITEM|LORE ITEM|NO DROP,Kunark Era,,False,True,Warsliks Woods|Firiona Vie,2,Kunark Era|Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Neck|Warsliks Woods|Quest Items,True
Evergreen Leaf,https://eqlwiki.com/Evergreen_Leaf,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,Classic Era,,False,False,Greater Faydark,1,Inventory Items|Tradeskill Ingredient|Ground Spawn,True
Evergreen Salmon,https://eqlwiki.com/Evergreen_Salmon,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SMALL,,Kunark Era,,False,False,,0,Inventory Items,True
Evil Eye Eyestalk,https://eqlwiki.com/Evil_Eye_Eyestalk,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SMALL,,,3g,False,False,Clan Runnyeye|Beholder's Maze|Lower Guk|Eastern Plains of Karana,4,Inventory Items|Clan Runnyeye|Beholder's Maze,True
Evil Eye Eyestalks,https://eqlwiki.com/Evil_Eye_Eyestalks,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,Classic Era,,False,False,Lower Guk,1,Inventory Items,True
Evil Eye Lens,https://eqlwiki.com/Evil_Eye_Lens,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Glimpse,Instant,20,,0.1,TINY,MAGIC ITEM|LORE ITEM,,,False,False,Clan Runnyeye,1,Inventory Items|Clan Runnyeye|Quest Items,True
Exaltations,https://eqlwiki.com/Exaltations,,,0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0,Items,False
Excavator Claws,https://eqlwiki.com/Excavator_Claws,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,SMALL,MAGIC ITEM|QUEST ITEM|NO DROP,,,False,False,Field of Bone|Frontier Mountains|Kurn's Tower,3,Inventory Items|Field of Bone|Frontier Mountains|Kurn's Tower|Quest Items,True
Excellent Gorilla Hide,https://eqlwiki.com/Excellent_Gorilla_Hide,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,LARGE,,Classic Era,9.6g,False,False,Stonebrunt Mountains,1,Inventory Items|Stonebrunt Mountains,True
Excellent Sabertooth Tiger Hide,https://eqlwiki.com/Excellent_Sabertooth_Tiger_Hide,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,LARGE,,,,False,False,Lake of Ill Omen|The Overthere|Trakanon's Teeth|Tower of Frozen Shadow,4,Inventory Items|Tradeskill Ingredient|Lake of Ill Omen|The Overthere|Trakanon's Teeth,True
Excellent Siren Scales,https://eqlwiki.com/Excellent_Siren_Scales,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SMALL,NO DROP,Velious Era,,False,False,Cobalt Scar|Siren's Grotto,2,Inventory Items|Cobalt Scar|Siren's Grotto|Quest Items,True
Exceptional Ratman Blood,https://eqlwiki.com/Exceptional_Ratman_Blood,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SMALL,,,,False,False,Dragon Necropolis|Plane of Mischief|The Hole,3,Inventory Items|Dragon Necropolis|Plane of Mischief|The Hole,True
Executioner's Blade,https://eqlwiki.com/Executioner's_Blade,Primary,PRIMARY,1,Warrior|Shadow Knight,2,False,ALL,,,,,5,,,,,,-5,,,,,,,42,50,0.84,2H Slashing,,,,,,10.0,LARGE,MAGIC ITEM|LORE ITEM|NO DROP,Kunark Era,,False,True,Veeshan's Peak,1,Shadow Knight Equipment|Warrior Equipment|Primary|2H Slashing|Veeshan's Peak,True
Executioners Hood,https://eqlwiki.com/Executioners_Hood,Head,HEAD,1,Warrior|Paladin|Ranger|Shadow Knight|Monk|Bard|Rogue,7,False,ALL,5,,,,4,,,9,,,,,,,,,,,,,,,,,,,0.2,SMALL,MAGIC ITEM,Classic Era,,False,True,Lower Guk,1,Bard Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shadow Knight Equipment|Warrior Equipment|Head|Lower Guk|Fashion: Leather,True
Exiled Iksar Head,https://eqlwiki.com/Exiled_Iksar_Head,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,SMALL,LORE ITEM|NO DROP,Kunark Era,,False,False,Lake of Ill Omen|Swamp of No Hope|Warsliks Woods,3,Inventory Items|Lake of Ill Omen|Swamp of No Hope|Warsliks Woods|Quest Items,True
Expert Rune (Azia),https://eqlwiki.com/Expert_Rune_(Azia),,,0,Necromancer|Wizard|Magician|Enchanter,4,False,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
Expert Rune (Beza),https://eqlwiki.com/Expert_Rune_(Beza),,,0,Necromancer|Wizard|Magician|Enchanter,4,False,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
Expert Rune (Complete),https://eqlwiki.com/Expert_Rune_(Complete),,,0,Necromancer|Wizard|Magician|Enchanter,4,False,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
